sales_date,day_of_week,product_id,units_sold,weekend_tracker
2025-02-16,Sunday,27,43,True
2025-02-16,Sunday,28,57,True
2025-02-16,Sunday,29,26,True
2025-02-16,Sunday,30,39,True
2025-02-16,Sunday,31,23,True
2025-02-16,Sunday,32,23,True
2025-02-16,Sunday,33,79,True
2025-02-16,Sunday,34,33,True
2025-02-16,Sunday,35,56,True
2025-02-16,Sunday,36,73,True
2025-02-16,Sunday,37,7,True
2025-02-16,Sunday,38,59,True
2025-02-16,Sunday,39,106,True
2025-02-16,Sunday,40,50,True
2025-02-16,Sunday,41,34,True
2025-02-16,Sunday,42,18,True
2025-02-16,Sunday,43,43,True
2025-02-16,Sunday,44,30,True
2025-02-16,Sunday,45,16,True
2025-02-16,Sunday,46,10,True
2025-02-16,Sunday,47,22,True
2025-02-16,Sunday,48,51,True
2025-02-16,Sunday,49,19,True
2025-02-16,Sunday,50,36,True
2025-02-17,Monday,1,19,False
2025-02-17,Monday,2,23,False
2025-02-17,Monday,3,35,False
2025-02-17,Monday,4,14,False
2025-02-17,Monday,5,13,False
2025-02-17,Monday,6,26,False
2025-02-17,Monday,7,13,False
2025-02-17,Monday,8,38,False
2025-02-17,Monday,9,27,False
2025-02-17,Monday,10,26,False
2025-02-17,Monday,11,32,False
2025-02-17,Monday,12,24,False
2025-02-17,Monday,13,14,False
2025-02-17,Monday,14,5,False
2025-02-17,Monday,15,14,False
2025-02-17,Monday,16,17,False
2025-02-17,Monday,17,31,False
2025-02-17,Monday,18,20,False
2025-02-17,Monday,19,36,False
2025-02-17,Monday,20,13,False
2025-02-17,Monday,21,25,False
2025-02-17,Monday,22,7,False
2025-02-17,Monday,23,20,False
2025-02-17,Monday,24,21,False
2025-02-17,Monday,25,7,False
2025-02-17,Monday,26,12,False
2025-02-17,Monday,27,24,False
2025-02-17,Monday,28,23,False
2025-02-17,Monday,29,20,False
2025-02-17,Monday,30,15,False
2025-02-17,Monday,31,18,False
2025-02-17,Monday,32,11,False
2025-02-17,Monday,33,50,False
2025-02-17,Monday,34,15,False
2025-02-17,Monday,35,25,False
2025-02-17,Monday,36,35,False
2025-02-17,Monday,37,3,False
2025-02-17,Monday,38,25,False
2025-02-17,Monday,39,38,False
2025-02-17,Monday,40,33,False
2025-02-17,Monday,41,26,False
2025-02-17,Monday,42,9,False
2025-02-17,Monday,43,38,False
2025-02-17,Monday,44,27,False
2025-02-17,Monday,45,8,False
2025-02-17,Monday,46,6,False
2025-02-17,Monday,47,10,False
2025-02-17,Monday,48,31,False
2025-02-17,Monday,49,17,False
2025-02-17,Monday,50,9,False
2025-02-18,Tuesday,1,15,False
2025-02-18,Tuesday,2,30,False
2025-02-18,Tuesday,3,40,False
2025-02-18,Tuesday,4,16,False
2025-02-18,Tuesday,5,13,False
2025-02-18,Tuesday,6,26,False
2025-02-18,Tuesday,7,11,False
2025-02-18,Tuesday,8,25,False
2025-02-18,Tuesday,9,17,False
2025-02-18,Tuesday,10,22,False
2025-02-18,Tuesday,11,37,False
2025-02-18,Tuesday,12,22,False
2025-02-18,Tuesday,13,11,False
2025-02-18,Tuesday,14,4,False
2025-02-18,Tuesday,15,17,False
2025-02-18,Tuesday,16,20,False
2025-02-18,Tuesday,17,29,False
2025-02-18,Tuesday,18,18,False
2025-02-18,Tuesday,19,28,False
2025-02-18,Tuesday,20,17,False
2025-02-18,Tuesday,21,28,False
2025-02-18,Tuesday,22,9,False
2025-02-18,Tuesday,23,30,False
2025-02-18,Tuesday,24,26,False
2025-02-18,Tuesday,25,5,False
2025-02-18,Tuesday,26,19,False
2025-02-18,Tuesday,27,28,False
2025-02-18,Tuesday,28,24,False
2025-02-18,Tuesday,29,20,False
2025-02-18,Tuesday,30,15,False
2025-02-18,Tuesday,31,13,False
2025-02-18,Tuesday,32,9,False
2025-02-18,Tuesday,33,29,False
2025-02-18,Tuesday,34,12,False
2025-02-18,Tuesday,35,25,False
2025-02-18,Tuesday,36,27,False
2025-02-18,Tuesday,37,5,False
2025-02-18,Tuesday,38,24,False
2025-02-18,Tuesday,39,25,False
2025-02-18,Tuesday,40,28,False
2025-02-18,Tuesday,41,16,False
2025-02-18,Tuesday,42,11,False
2025-02-18,Tuesday,43,39,False
2025-02-18,Tuesday,44,27,False
2025-02-18,Tuesday,45,5,False
2025-02-18,Tuesday,46,3,False
2025-02-18,Tuesday,47,7,False
2025-02-18,Tuesday,48,27,False
2025-02-18,Tuesday,49,14,False
2025-02-18,Tuesday,50,14,False
2025-02-19,Wednesday,1,18,False
2025-02-19,Wednesday,2,28,False
2025-02-19,Wednesday,3,39,False
2025-02-19,Wednesday,4,14,False
2025-02-19,Wednesday,5,16,False
2025-02-19,Wednesday,6,18,False
2025-02-19,Wednesday,7,18,False
2025-02-19,Wednesday,8,42,False
2025-02-19,Wednesday,9,16,False
2025-02-19,Wednesday,10,29,False
2025-02-19,Wednesday,11,32,False
2025-02-19,Wednesday,12,23,False
2025-02-19,Wednesday,13,17,False
2025-02-19,Wednesday,14,3,False
2025-02-19,Wednesday,15,13,False
2025-02-19,Wednesday,16,23,False
2025-02-19,Wednesday,17,21,False
2025-02-19,Wednesday,18,15,False
2025-02-19,Wednesday,19,38,False
2025-02-19,Wednesday,20,16,False
2025-02-19,Wednesday,21,27,False
2025-02-19,Wednesday,22,9,False
2025-02-19,Wednesday,23,34,False
2025-02-19,Wednesday,24,21,False
2025-02-19,Wednesday,25,4,False
2025-02-19,Wednesday,26,17,False
2025-02-19,Wednesday,27,25,False
2025-02-19,Wednesday,28,23,False
2025-02-19,Wednesday,29,26,False
2025-02-19,Wednesday,30,16,False
2025-02-19,Wednesday,31,13,False
2025-02-19,Wednesday,32,12,False
2025-02-19,Wednesday,33,42,False
2025-02-19,Wednesday,34,12,False
2025-02-19,Wednesday,35,44,False
2025-02-19,Wednesday,36,37,False
2025-02-19,Wednesday,37,5,False
2025-02-19,Wednesday,38,28,False
2025-02-19,Wednesday,39,32,False
2025-02-19,Wednesday,40,25,False
2025-02-19,Wednesday,41,25,False
2025-02-19,Wednesday,42,15,False
2025-02-19,Wednesday,43,39,False
2025-02-19,Wednesday,44,27,False
2025-02-19,Wednesday,45,10,False
2025-02-19,Wednesday,46,4,False
2025-02-19,Wednesday,47,7,False
2025-02-19,Wednesday,48,41,False
2025-02-19,Wednesday,49,19,False
2025-02-19,Wednesday,50,10,False
2025-02-20,Thursday,1,18,False
2025-02-20,Thursday,2,40,False
2025-02-20,Thursday,3,39,False
2025-02-20,Thursday,4,11,False
2025-02-20,Thursday,5,16,False
2025-02-20,Thursday,6,25,False
2025-02-20,Thursday,7,12,False
2025-02-20,Thursday,8,41,False
2025-02-20,Thursday,9,24,False
2025-02-20,Thursday,10,22,False
2025-02-20,Thursday,11,23,False
2025-02-20,Thursday,12,23,False
2025-02-20,Thursday,13,13,False
2025-02-20,Thursday,14,4,False
2025-02-20,Thursday,15,12,False
2025-02-20,Thursday,16,28,False
2025-02-20,Thursday,17,23,False
2025-02-20,Thursday,18,16,False
2025-02-20,Thursday,19,22,False
2025-02-20,Thursday,20,11,False
2025-02-20,Thursday,21,21,False
2025-02-20,Thursday,22,7,False
2025-02-20,Thursday,23,25,False
2025-02-20,Thursday,24,18,False
2025-02-20,Thursday,25,5,False
2025-02-20,Thursday,26,23,False
2025-02-20,Thursday,27,31,False
2025-02-20,Thursday,28,36,False
2025-02-20,Thursday,29,21,False
2025-02-20,Thursday,30,13,False
2025-02-20,Thursday,31,11,False
2025-02-20,Thursday,32,10,False
2025-02-20,Thursday,33,31,False
2025-02-20,Thursday,34,15,False
2025-02-20,Thursday,35,24,False
2025-02-20,Thursday,36,38,False
2025-02-20,Thursday,37,3,False
2025-02-20,Thursday,38,22,False
2025-02-20,Thursday,39,30,False
2025-02-20,Thursday,40,23,False
2025-02-20,Thursday,41,16,False
2025-02-20,Thursday,42,13,False
2025-02-20,Thursday,43,36,False
2025-02-20,Thursday,44,24,False
2025-02-20,Thursday,45,7,False
2025-02-20,Thursday,46,5,False
2025-02-20,Thursday,47,8,False
2025-02-20,Thursday,48,36,False
2025-02-20,Thursday,49,12,False
2025-02-20,Thursday,50,12,False
2025-02-21,Friday,1,20,False
2025-02-21,Friday,2,32,False
2025-02-21,Friday,3,32,False
2025-02-21,Friday,4,18,False
2025-02-21,Friday,5,14,False
2025-02-21,Friday,6,28,False
2025-02-21,Friday,7,14,False
2025-02-21,Friday,8,30,False
2025-02-21,Friday,9,18,False
2025-02-21,Friday,10,28,False
2025-02-21,Friday,11,28,False
2025-02-21,Friday,12,19,False
2025-02-21,Friday,13,15,False
2025-02-21,Friday,14,4,False
2025-02-21,Friday,15,16,False
2025-02-21,Friday,16,27,False
2025-02-21,Friday,17,22,False
2025-02-21,Friday,18,17,False
2025-02-21,Friday,19,34,False
2025-02-21,Friday,20,11,False
2025-02-21,Friday,21,26,False
2025-02-21,Friday,22,7,False
2025-02-21,Friday,23,26,False
2025-02-21,Friday,24,20,False
2025-02-21,Friday,25,6,False
2025-02-21,Friday,26,13,False
2025-02-21,Friday,27,34,False
2025-02-21,Friday,28,22,False
2025-02-21,Friday,29,21,False
2025-02-21,Friday,30,20,False
2025-02-21,Friday,31,18,False
2025-02-21,Friday,32,14,False
2025-02-21,Friday,33,28,False
2025-02-21,Friday,34,12,False
2025-02-21,Friday,35,40,False
2025-02-21,Friday,36,35,False
2025-02-21,Friday,37,5,False
2025-02-21,Friday,38,30,False
2025-02-21,Friday,39,38,False
2025-02-21,Friday,40,20,False
2025-02-21,Friday,41,25,False
2025-02-21,Friday,42,14,False
2025-02-21,Friday,43,30,False
2025-02-21,Friday,44,29,False
2025-02-21,Friday,45,6,False
2025-02-21,Friday,46,5,False
2025-02-21,Friday,47,7,False
2025-02-21,Friday,48,41,False
2025-02-21,Friday,49,21,False
2025-02-21,Friday,50,16,False
2025-02-22,Saturday,1,37,True
2025-02-22,Saturday,2,70,True
2025-02-22,Saturday,3,91,True
2025-02-22,Saturday,4,20,True
2025-02-22,Saturday,5,25,True
2025-02-22,Saturday,6,48,True
2025-02-22,Saturday,7,23,True
2025-02-22,Saturday,8,66,True
2025-02-22,Saturday,9,44,True
2025-02-22,Saturday,10,45,True
2025-02-22,Saturday,11,54,True
2025-02-22,Saturday,12,47,True
2025-02-22,Saturday,13,21,True
2025-02-22,Saturday,14,9,True
2025-02-22,Saturday,15,24,True
2025-02-22,Saturday,16,56,True
2025-02-22,Saturday,17,52,True
2025-02-22,Saturday,18,22,True
2025-02-22,Saturday,19,80,True
2025-02-22,Saturday,20,23,True
2025-02-22,Saturday,21,61,True
2025-02-22,Saturday,22,9,True
2025-02-22,Saturday,23,24,True
2025-02-22,Saturday,24,38,True
2025-02-22,Saturday,25,9,True
2025-02-22,Saturday,26,25,True
2025-02-22,Saturday,27,39,True
2025-02-22,Saturday,28,73,True
2025-02-22,Saturday,29,23,True
2025-02-22,Saturday,30,43,True
2025-02-22,Saturday,31,23,True
2025-02-22,Saturday,32,15,True
2025-02-22,Saturday,33,88,True
2025-02-22,Saturday,34,26,True
2025-02-22,Saturday,35,51,True
2025-02-22,Saturday,36,77,True
2025-02-22,Saturday,37,8,True
2025-02-22,Saturday,38,73,True
2025-02-22,Saturday,39,69,True
2025-02-22,Saturday,40,52,True
2025-02-22,Saturday,41,30,True
2025-02-22,Saturday,42,27,True
2025-02-22,Saturday,43,63,True
2025-02-22,Saturday,44,45,True
2025-02-22,Saturday,45,12,True
2025-02-22,Saturday,46,12,True
2025-02-22,Saturday,47,13,True
2025-02-22,Saturday,48,64,True
2025-02-22,Saturday,49,26,True
2025-02-22,Saturday,50,20,True
2025-02-23,Sunday,1,44,True
2025-02-23,Sunday,2,92,True
2025-02-23,Sunday,3,71,True
2025-02-23,Sunday,4,28,True
2025-02-23,Sunday,5,34,True
2025-02-23,Sunday,6,38,True
2025-02-23,Sunday,7,20,True
2025-02-23,Sunday,8,66,True
2025-02-23,Sunday,9,44,True
2025-02-23,Sunday,10,78,True
2025-02-23,Sunday,11,47,True
2025-02-23,Sunday,12,35,True
2025-02-23,Sunday,13,24,True
2025-02-23,Sunday,14,7,True
2025-02-23,Sunday,15,24,True
2025-02-23,Sunday,16,65,True
2025-02-23,Sunday,17,65,True
2025-02-23,Sunday,18,17,True
2025-02-23,Sunday,19,69,True
2025-02-23,Sunday,20,15,True
2025-02-23,Sunday,21,58,True
2025-02-23,Sunday,22,11,True
2025-02-23,Sunday,23,27,True
2025-02-23,Sunday,24,42,True
2025-02-23,Sunday,25,9,True
2025-02-23,Sunday,26,48,True
2025-02-23,Sunday,27,47,True
2025-02-23,Sunday,28,75,True
2025-02-23,Sunday,29,32,True
2025-02-23,Sunday,30,39,True
2025-02-23,Sunday,31,29,True
2025-02-23,Sunday,32,18,True
2025-02-23,Sunday,33,99,True
2025-02-23,Sunday,34,21,True
2025-02-23,Sunday,35,70,True
2025-02-23,Sunday,36,77,True
2025-02-23,Sunday,37,7,True
2025-02-23,Sunday,38,73,True
2025-02-23,Sunday,39,64,True
2025-02-23,Sunday,40,56,True
2025-02-23,Sunday,41,51,True
2025-02-23,Sunday,42,14,True
2025-02-23,Sunday,43,59,True
2025-02-23,Sunday,44,47,True
2025-02-23,Sunday,45,14,True
2025-02-23,Sunday,46,10,True
2025-02-23,Sunday,47,13,True
2025-02-23,Sunday,48,64,True
2025-02-23,Sunday,49,19,True
2025-02-23,Sunday,50,22,True
2025-02-24,Monday,1,12,False
2025-02-24,Monday,2,35,False
2025-02-24,Monday,3,38,False
2025-02-24,Monday,4,19,False
2025-02-24,Monday,5,20,False
2025-02-24,Monday,6,30,False
2025-02-24,Monday,7,13,False
2025-02-24,Monday,8,41,False
2025-02-24,Monday,9,25,False
2025-02-24,Monday,10,23,False
2025-02-24,Monday,11,27,False
2025-02-24,Monday,12,21,False
2025-02-24,Monday,13,16,False
2025-02-24,Monday,14,5,False
2025-02-24,Monday,15,16,False
2025-02-24,Monday,16,25,False
2025-02-24,Monday,17,21,False
2025-02-24,Monday,18,16,False
2025-02-24,Monday,19,26,False
2025-02-24,Monday,20,13,False
2025-02-24,Monday,21,30,False
2025-02-24,Monday,22,10,False
2025-02-24,Monday,23,24,False
2025-02-24,Monday,24,25,False
2025-02-24,Monday,25,5,False
2025-02-24,Monday,26,18,False
2025-02-24,Monday,27,20,False
2025-02-24,Monday,28,41,False
2025-02-24,Monday,29,24,False
2025-02-24,Monday,30,19,False
2025-02-24,Monday,31,19,False
2025-02-24,Monday,32,12,False
2025-02-24,Monday,33,49,False
2025-02-24,Monday,34,16,False
2025-02-24,Monday,35,36,False
2025-02-24,Monday,36,44,False
2025-02-24,Monday,37,5,False
2025-02-24,Monday,38,34,False
2025-02-24,Monday,39,31,False
2025-02-24,Monday,40,20,False
2025-02-24,Monday,41,24,False
2025-02-24,Monday,42,12,False
2025-02-24,Monday,43,42,False
2025-02-24,Monday,44,18,False
2025-02-24,Monday,45,8,False
2025-02-24,Monday,46,6,False
2025-02-24,Monday,47,7,False
2025-02-24,Monday,48,35,False
2025-02-24,Monday,49,18,False
2025-02-24,Monday,50,9,False
2025-02-25,Tuesday,1,12,False
2025-02-25,Tuesday,2,35,False
2025-02-25,Tuesday,3,41,False
2025-02-25,Tuesday,4,19,False
2025-02-25,Tuesday,5,17,False
2025-02-25,Tuesday,6,26,False
2025-02-25,Tuesday,7,18,False
2025-02-25,Tuesday,8,25,False
2025-02-25,Tuesday,9,20,False
2025-02-25,Tuesday,10,26,False
2025-02-25,Tuesday,11,35,False
2025-02-25,Tuesday,12,25,False
2025-02-25,Tuesday,13,19,False
2025-02-25,Tuesday,14,4,False
2025-02-25,Tuesday,15,10,False
2025-02-25,Tuesday,16,27,False
2025-02-25,Tuesday,17,21,False
2025-02-25,Tuesday,18,19,False
2025-02-25,Tuesday,19,27,False
2025-02-25,Tuesday,20,15,False
2025-02-25,Tuesday,21,35,False
2025-02-25,Tuesday,22,6,False
2025-02-25,Tuesday,23,21,False
2025-02-25,Tuesday,24,17,False
2025-02-25,Tuesday,25,4,False
2025-02-25,Tuesday,26,20,False
2025-02-25,Tuesday,27,23,False
2025-02-25,Tuesday,28,38,False
2025-02-25,Tuesday,29,22,False
2025-02-25,Tuesday,30,12,False
2025-02-25,Tuesday,31,15,False
2025-02-25,Tuesday,32,14,False
2025-02-25,Tuesday,33,46,False
2025-02-25,Tuesday,34,14,False
2025-02-25,Tuesday,35,25,False
2025-02-25,Tuesday,36,40,False
2025-02-25,Tuesday,37,3,False
2025-02-25,Tuesday,38,21,False
2025-02-25,Tuesday,39,38,False
2025-02-25,Tuesday,40,23,False
2025-02-25,Tuesday,41,18,False
2025-02-25,Tuesday,42,10,False
2025-02-25,Tuesday,43,31,False
2025-02-25,Tuesday,44,19,False
2025-02-25,Tuesday,45,6,False
2025-02-25,Tuesday,46,6,False
2025-02-25,Tuesday,47,10,False
2025-02-25,Tuesday,48,22,False
2025-02-25,Tuesday,49,14,False
2025-02-25,Tuesday,50,9,False
2025-02-26,Wednesday,1,18,False
2025-02-26,Wednesday,2,26,False
2025-02-26,Wednesday,3,40,False
2025-02-26,Wednesday,4,17,False
2025-02-26,Wednesday,5,11,False
2025-02-26,Wednesday,6,23,False
2025-02-26,Wednesday,7,11,False
2025-02-26,Wednesday,8,35,False
2025-02-26,Wednesday,9,21,False
2025-02-26,Wednesday,10,25,False
2025-02-26,Wednesday,11,27,False
2025-02-26,Wednesday,12,21,False
2025-02-26,Wednesday,13,19,False
2025-02-26,Wednesday,14,5,False
2025-02-26,Wednesday,15,11,False
2025-02-26,Wednesday,16,25,False
2025-02-26,Wednesday,17,19,False
2025-02-26,Wednesday,18,19,False
2025-02-26,Wednesday,19,29,False
2025-02-26,Wednesday,20,10,False
2025-02-26,Wednesday,21,31,False
2025-02-26,Wednesday,22,9,False
2025-02-26,Wednesday,23,32,False
2025-02-26,Wednesday,24,16,False
2025-02-26,Wednesday,25,6,False
2025-02-26,Wednesday,26,16,False
2025-02-26,Wednesday,27,28,False
2025-02-26,Wednesday,28,37,False
2025-02-26,Wednesday,29,23,False
2025-02-26,Wednesday,30,14,False
2025-02-26,Wednesday,31,11,False
2025-02-26,Wednesday,32,8,False
2025-02-26,Wednesday,33,30,False
2025-02-26,Wednesday,34,12,False
2025-02-26,Wednesday,35,25,False
2025-02-26,Wednesday,36,24,False
2025-02-26,Wednesday,37,6,False
2025-02-26,Wednesday,38,33,False
2025-02-26,Wednesday,39,31,False
2025-02-26,Wednesday,40,28,False
2025-02-26,Wednesday,41,20,False
2025-02-26,Wednesday,42,9,False
2025-02-26,Wednesday,43,30,False
2025-02-26,Wednesday,44,24,False
2025-02-26,Wednesday,45,7,False
2025-02-26,Wednesday,46,6,False
2025-02-26,Wednesday,47,12,False
2025-02-26,Wednesday,48,23,False
2025-02-26,Wednesday,49,20,False
2025-02-26,Wednesday,50,15,False
2025-02-27,Thursday,1,20,False
2025-02-27,Thursday,2,24,False
2025-02-27,Thursday,3,37,False
2025-02-27,Thursday,4,13,False
2025-02-27,Thursday,5,14,False
2025-02-27,Thursday,6,21,False
2025-02-27,Thursday,7,12,False
2025-02-27,Thursday,8,24,False
2025-02-27,Thursday,9,23,False
2025-02-27,Thursday,10,31,False
2025-02-27,Thursday,11,34,False
2025-02-27,Thursday,12,26,False
2025-02-27,Thursday,13,12,False
2025-02-27,Thursday,14,3,False
2025-02-27,Thursday,15,13,False
2025-02-27,Thursday,16,32,False
2025-02-27,Thursday,17,24,False
2025-02-27,Thursday,18,13,False
2025-02-27,Thursday,19,30,False
2025-02-27,Thursday,20,16,False
2025-02-27,Thursday,21,38,False
2025-02-27,Thursday,22,9,False
2025-02-27,Thursday,23,23,False
2025-02-27,Thursday,24,22,False
2025-02-27,Thursday,25,5,False
2025-02-27,Thursday,26,16,False
2025-02-27,Thursday,27,20,False
2025-02-27,Thursday,28,34,False
2025-02-27,Thursday,29,17,False
2025-02-27,Thursday,30,21,False
2025-02-27,Thursday,31,11,False
2025-02-27,Thursday,32,10,False
2025-02-27,Thursday,33,46,False
2025-02-27,Thursday,34,13,False
2025-02-27,Thursday,35,40,False
2025-02-27,Thursday,36,38,False
2025-02-27,Thursday,37,3,False
2025-02-27,Thursday,38,28,False
2025-02-27,Thursday,39,25,False
2025-02-27,Thursday,40,18,False
2025-02-27,Thursday,41,24,False
2025-02-27,Thursday,42,11,False
2025-02-27,Thursday,43,36,False
2025-02-27,Thursday,44,28,False
2025-02-27,Thursday,45,6,False
2025-02-27,Thursday,46,3,False
2025-02-27,Thursday,47,12,False
2025-02-27,Thursday,48,31,False
2025-02-27,Thursday,49,18,False
2025-02-27,Thursday,50,9,False
2025-02-28,Friday,1,20,False
2025-02-28,Friday,2,34,False
2025-02-28,Friday,3,29,False
2025-02-28,Friday,4,18,False
2025-02-28,Friday,5,14,False
2025-02-28,Friday,6,24,False
2025-02-28,Friday,7,11,False
2025-02-28,Friday,8,38,False
2025-02-28,Friday,9,26,False
2025-02-28,Friday,10,24,False
2025-02-28,Friday,11,24,False
2025-02-28,Friday,12,19,False
2025-02-28,Friday,13,18,False
2025-02-28,Friday,14,3,False
2025-02-28,Friday,15,13,False
2025-02-28,Friday,16,27,False
2025-02-28,Friday,17,30,False
2025-02-28,Friday,18,20,False
2025-02-28,Friday,19,23,False
2025-02-28,Friday,20,17,False
2025-02-28,Friday,21,37,False
2025-02-28,Friday,22,6,False
2025-02-28,Friday,23,27,False
2025-02-28,Friday,24,15,False
2025-02-28,Friday,25,7,False
2025-02-28,Friday,26,15,False
2025-02-28,Friday,27,20,False
2025-02-28,Friday,28,30,False
2025-02-28,Friday,29,25,False
2025-02-28,Friday,30,16,False
2025-02-28,Friday,31,13,False
2025-02-28,Friday,32,13,False
2025-02-28,Friday,33,48,False
2025-02-28,Friday,34,14,False
2025-02-28,Friday,35,33,False
2025-02-28,Friday,36,24,False
2025-02-28,Friday,37,4,False
2025-02-28,Friday,38,28,False
2025-02-28,Friday,39,25,False
2025-02-28,Friday,40,30,False
2025-02-28,Friday,41,19,False
2025-02-28,Friday,42,12,False
2025-02-28,Friday,43,37,False
2025-02-28,Friday,44,17,False
2025-02-28,Friday,45,8,False
2025-02-28,Friday,46,5,False
2025-02-28,Friday,47,10,False
2025-02-28,Friday,48,35,False
2025-02-28,Friday,49,22,False
2025-02-28,Friday,50,12,False
2025-03-01,Saturday,1,47,True
2025-03-01,Saturday,2,72,True
2025-03-01,Saturday,3,59,True
2025-03-01,Saturday,4,25,True
2025-03-01,Saturday,5,27,True
2025-03-01,Saturday,6,42,True
2025-03-01,Saturday,7,21,True
2025-03-01,Saturday,8,45,True
2025-03-01,Saturday,9,43,True
2025-03-01,Saturday,10,63,True
2025-03-01,Saturday,11,44,True
2025-03-01,Saturday,12,29,True
2025-03-01,Saturday,13,34,True
2025-03-01,Saturday,14,9,True
2025-03-01,Saturday,15,20,True
2025-03-01,Saturday,16,58,True
2025-03-01,Saturday,17,52,True
2025-03-01,Saturday,18,20,True
2025-03-01,Saturday,19,56,True
2025-03-01,Saturday,20,16,True
2025-03-01,Saturday,21,63,True
2025-03-01,Saturday,22,11,True
2025-03-01,Saturday,23,23,True
2025-03-01,Saturday,24,47,True
2025-03-01,Saturday,25,16,True
2025-03-01,Saturday,26,31,True
2025-03-01,Saturday,27,55,True
2025-03-01,Saturday,28,86,True
2025-03-01,Saturday,29,26,True
2025-03-01,Saturday,30,26,True
2025-03-01,Saturday,31,28,True
2025-03-01,Saturday,32,23,True
2025-03-01,Saturday,33,93,True
2025-03-01,Saturday,34,24,True
2025-03-01,Saturday,35,41,True
2025-03-01,Saturday,36,87,True
2025-03-01,Saturday,37,8,True
2025-03-01,Saturday,38,44,True
2025-03-01,Saturday,39,99,True
2025-03-01,Saturday,40,52,True
2025-03-01,Saturday,41,49,True
2025-03-01,Saturday,42,20,True
2025-03-01,Saturday,43,38,True
2025-03-01,Saturday,44,34,True
2025-03-01,Saturday,45,8,True
2025-03-01,Saturday,46,10,True
2025-03-01,Saturday,47,20,True
2025-03-01,Saturday,48,41,True
2025-03-01,Saturday,49,27,True
2025-03-01,Saturday,50,29,True
2025-03-02,Sunday,1,44,True
2025-03-02,Sunday,2,90,True
2025-03-02,Sunday,3,93,True
2025-03-02,Sunday,4,22,True
2025-03-02,Sunday,5,24,True
2025-03-02,Sunday,6,39,True
2025-03-02,Sunday,7,24,True
2025-03-02,Sunday,8,55,True
2025-03-02,Sunday,9,27,True
2025-03-02,Sunday,10,66,True
2025-03-02,Sunday,11,59,True
2025-03-02,Sunday,12,31,True
2025-03-02,Sunday,13,22,True
2025-03-02,Sunday,14,6,True
2025-03-02,Sunday,15,22,True
2025-03-02,Sunday,16,63,True
2025-03-02,Sunday,17,52,True
2025-03-02,Sunday,18,29,True
2025-03-02,Sunday,19,58,True
2025-03-02,Sunday,20,19,True
2025-03-02,Sunday,21,56,True
2025-03-02,Sunday,22,12,True
2025-03-02,Sunday,23,35,True
2025-03-02,Sunday,24,36,True
2025-03-02,Sunday,25,14,True
2025-03-02,Sunday,26,46,True
2025-03-02,Sunday,27,57,True
2025-03-02,Sunday,28,75,True
2025-03-02,Sunday,29,35,True
2025-03-02,Sunday,30,43,True
2025-03-02,Sunday,31,25,True
2025-03-02,Sunday,32,23,True
2025-03-02,Sunday,33,73,True
2025-03-02,Sunday,34,33,True
2025-03-02,Sunday,35,52,True
2025-03-02,Sunday,36,87,True
2025-03-02,Sunday,37,7,True
2025-03-02,Sunday,38,69,True
2025-03-02,Sunday,39,86,True
2025-03-02,Sunday,40,54,True
2025-03-02,Sunday,41,53,True
2025-03-02,Sunday,42,18,True
2025-03-02,Sunday,43,48,True
2025-03-02,Sunday,44,40,True
2025-03-02,Sunday,45,11,True
2025-03-02,Sunday,46,10,True
2025-03-02,Sunday,47,20,True
2025-03-02,Sunday,48,61,True
2025-03-02,Sunday,49,21,True
2025-03-02,Sunday,50,27,True
2025-03-03,Monday,1,19,False
2025-03-03,Monday,2,38,False
2025-03-03,Monday,3,26,False
2025-03-03,Monday,4,13,False
2025-03-03,Monday,5,14,False
2025-03-03,Monday,6,25,False
2025-03-03,Monday,7,16,False
2025-03-03,Monday,8,39,False
2025-03-03,Monday,9,19,False
2025-03-03,Monday,10,29,False
2025-03-03,Monday,11,21,False
2025-03-03,Monday,12,18,False
2025-03-03,Monday,13,19,False
2025-03-03,Monday,14,4,False
2025-03-03,Monday,15,13,False
2025-03-03,Monday,16,25,False
2025-03-03,Monday,17,23,False
2025-03-03,Monday,18,19,False
2025-03-03,Monday,19,33,False
2025-03-03,Monday,20,11,False
2025-03-03,Monday,21,28,False
2025-03-03,Monday,22,8,False
2025-03-03,Monday,23,26,False
2025-03-03,Monday,24,20,False
2025-03-03,Monday,25,7,False
2025-03-03,Monday,26,18,False
2025-03-03,Monday,27,22,False
2025-03-03,Monday,28,25,False
2025-03-03,Monday,29,17,False
2025-03-03,Monday,30,17,False
2025-03-03,Monday,31,15,False
2025-03-03,Monday,32,12,False
2025-03-03,Monday,33,32,False
2025-03-03,Monday,34,10,False
2025-03-03,Monday,35,44,False
2025-03-03,Monday,36,24,False
2025-03-03,Monday,37,3,False
2025-03-03,Monday,38,34,False
2025-03-03,Monday,39,33,False
2025-03-03,Monday,40,19,False
2025-03-03,Monday,41,27,False
2025-03-03,Monday,42,10,False
2025-03-03,Monday,43,31,False
2025-03-03,Monday,44,16,False
2025-03-03,Monday,45,9,False
2025-03-03,Monday,46,6,False
2025-03-03,Monday,47,8,False
2025-03-03,Monday,48,25,False
2025-03-03,Monday,49,14,False
2025-03-03,Monday,50,12,False
2025-03-04,Tuesday,1,15,False
2025-03-04,Tuesday,2,23,False
2025-03-04,Tuesday,3,27,False
2025-03-04,Tuesday,4,12,False
